Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2014,10056,050980000,SOUTH BARRINGTON PARK DISTRICT,0.282,10.793
2014,10056,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,10.793
2014,10056,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.123,10.793
2014,10056,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,10.793
2014,10056,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,10.793
2014,10057,010010000,COUNTY OF COOK,0.568,8.769
2014,10057,010010001,CONSOLIDATED ELECTIONS,0.000,8.769
2014,10057,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.769
2014,10057,020010000,TOWN   BARRINGTON,0.032,8.769
2014,10057,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.769
2014,10057,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.769
2014,10057,030040000,VILLAGE OF   BARRINGTON HILLS,1.796,8.769
2014,10057,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,8.769
2014,10057,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,8.769
2014,10057,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,8.769
2014,10057,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,8.769
2014,10057,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.540,8.769
2014,10057,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,8.769
2014,10059,010010000,COUNTY OF COOK,0.568,8.979
2014,10059,010010001,CONSOLIDATED ELECTIONS,0.000,8.979
2014,10059,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.979
2014,10059,020010000,TOWN   BARRINGTON,0.032,8.979
2014,10059,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.979
2014,10059,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.979
2014,10059,030580000,VILLAGE OF   HOFFMAN ESTATES,1.443,8.979
2014,10059,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,8.979
2014,10059,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,8.979
2014,10059,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,8.979
2014,10059,050480000,HOFFMAN ESTATES PARK DISTRICT,0.673,8.979
2014,10059,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,8.979
2014,10059,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,8.979
2014,10059,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,8.979
2014,10060,010010000,COUNTY OF COOK,0.568,8.117
2014,10060,010010001,CONSOLIDATED ELECTIONS,0.000,8.117
2014,10060,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.117
2014,10060,020010000,TOWN   BARRINGTON,0.032,8.117
2014,10060,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.117
2014,10060,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.117
2014,10060,030030000,VILLAGE OF   BARRINGTON,0.717,8.117
2014,10060,030030100,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA,0.100,8.117
2014,10060,030030101,VILLAGE OF BARRINGTON SPECIAL SERVICE 2,0.000,8.117
2014,10060,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,8.117
2014,10060,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,8.117
2014,10060,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,8.117
2014,10060,050040000,BARRINGTON PARK DISTRICT,0.867,8.117
2014,10060,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,8.117
2014,10060,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,8.117
2014,10061,010010000,COUNTY OF COOK,0.568,8.017
2014,10061,010010001,CONSOLIDATED ELECTIONS,0.000,8.017
2014,10061,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.017
2014,10061,020010000,TOWN   BARRINGTON,0.032,8.017
2014,10061,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.017
2014,10061,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.017
2014,10061,030030000,VILLAGE OF   BARRINGTON,0.717,8.017
2014,10061,030030101,VILLAGE OF BARRINGTON SPECIAL SERVICE 2,0.000,8.017
2014,10061,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,8.017
2014,10061,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,8.017
2014,10061,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,8.017
2014,10061,050040000,BARRINGTON PARK DISTRICT,0.867,8.017
2014,10061,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,8.017
2014,10061,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,8.017
2014,10062,010010000,COUNTY OF COOK,0.568,11.019
2014,10062,010010001,CONSOLIDATED ELECTIONS,0.000,11.019
2014,10062,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.019
2014,10062,020010000,TOWN   BARRINGTON,0.032,11.019
2014,10062,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,11.019
2014,10062,020010003,ROAD AND BRIDGE BARRINGTON,0.000,11.019
2014,10062,030580000,VILLAGE OF   HOFFMAN ESTATES,1.443,11.019
2014,10062,040030000,SCHOOL DISTRICT C C  15,3.868,11.019
2014,10062,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.213,11.019
2014,10062,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,11.019
2014,10062,050480000,HOFFMAN ESTATES PARK DISTRICT,0.673,11.019
2014,10062,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,11.019
2014,10062,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,11.019
2014,10062,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,11.019
2014,10064,010010000,COUNTY OF COOK,0.568,8.017
2014,10064,010010001,CONSOLIDATED ELECTIONS,0.000,8.017
2014,10064,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.017
2014,10064,020010000,TOWN   BARRINGTON,0.032,8.017
2014,10064,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.017
2014,10064,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.017
2014,10064,030030000,VILLAGE OF   BARRINGTON,0.717,8.017
2014,10064,030030102,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 4,0.000,8.017
2014,10064,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,8.017
2014,10064,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,8.017
2014,10064,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,8.017
2014,10064,050040000,BARRINGTON PARK DISTRICT,0.867,8.017
2014,10064,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,8.017
2014,10064,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,8.017
2014,10065,010010000,COUNTY OF COOK,0.568,10.448
2014,10065,010010001,CONSOLIDATED ELECTIONS,0.000,10.448
2014,10065,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.448
2014,10065,020010000,TOWN   BARRINGTON,0.032,10.448
2014,10065,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.448
2014,10065,020010003,ROAD AND BRIDGE BARRINGTON,0.000,10.448
2014,10065,030580000,VILLAGE OF   HOFFMAN ESTATES,1.443,10.448
2014,10065,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.638,10.448
2014,10065,044070000,SCHOOL DISTRICT UNIT  300,6.753,10.448
2014,10065,050480000,HOFFMAN ESTATES PARK DISTRICT,0.673,10.448
2014,10065,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,10.448
2014,10065,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,10.448
2014,10067,010010000,COUNTY OF COOK,0.568,10.128
2014,10067,010010001,CONSOLIDATED ELECTIONS,0.000,10.128
2014,10067,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.128
2014,10067,020010000,TOWN   BARRINGTON,0.032,10.128
2014,10067,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.128
2014,10067,020010003,ROAD AND BRIDGE BARRINGTON,0.000,10.128
2014,10067,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.638,10.128
2014,10067,044070000,SCHOOL DISTRICT UNIT  300,6.753,10.128
2014,10067,050480000,HOFFMAN ESTATES PARK DISTRICT,0.673,10.128
2014,10067,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,10.128
2014,10067,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.123,10.128
2014,10067,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,10.128
2014,10069,010010000,COUNTY OF COOK,0.568,7.593
2014,10069,010010001,CONSOLIDATED ELECTIONS,0.000,7.593
2014,10069,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.593
2014,10069,020010000,TOWN   BARRINGTON,0.032,7.593
2014,10069,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.593
2014,10069,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.593
2014,10069,030630000,VILLAGE OF INVERNESS,0.620,7.593
2014,10069,030630100,VILLAGE OF INVERNESS SPEC SERV AREA 1,0.000,7.593
2014,10069,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,7.593
2014,10069,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,7.593
2014,10069,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,7.593
2014,10069,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,7.593
2014,10069,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.540,7.593
2014,10069,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,7.593
2014,10071,010010000,COUNTY OF COOK,0.568,10.878
2014,10071,010010001,CONSOLIDATED ELECTIONS,0.000,10.878
2014,10071,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.878
2014,10071,020010000,TOWN   BARRINGTON,0.032,10.878
2014,10071,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.878
2014,10071,020010003,ROAD AND BRIDGE BARRINGTON,0.000,10.878
2014,10071,030580000,VILLAGE OF   HOFFMAN ESTATES,1.443,10.878
2014,10071,030580500,TIF VIL OF HOFFMAN ESTATES-SEARS,0.000,10.878
2014,10071,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.638,10.878
2014,10071,044070000,SCHOOL DISTRICT UNIT  300,6.753,10.878
2014,10071,050480000,HOFFMAN ESTATES PARK DISTRICT,0.673,10.878
2014,10071,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,10.878
2014,10071,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,10.878
2014,10071,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,10.878
2014,10072,010010000,COUNTY OF COOK,0.568,10.829
2014,10072,010010001,CONSOLIDATED ELECTIONS,0.000,10.829
2014,10072,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.829
2014,10072,020010000,TOWN   BARRINGTON,0.032,10.829
2014,10072,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.829
2014,10072,020010003,ROAD AND BRIDGE BARRINGTON,0.000,10.829
2014,10072,030320000,VILLAGE OF EAST DUNDEE,0.708,10.829
2014,10072,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.638,10.829
2014,10072,044070000,SCHOOL DISTRICT UNIT  300,6.753,10.829
2014,10072,050310000,DUNDEE TOWNSHIP PARK DISTRICT,0.666,10.829
2014,10072,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,10.829
2014,10072,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.123,10.829
2014,10072,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,10.829
2014,10074,010010000,COUNTY OF COOK,0.568,8.017
2014,10074,010010001,CONSOLIDATED ELECTIONS,0.000,8.017
2014,10074,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.017
2014,10074,020010000,TOWN   BARRINGTON,0.032,8.017
2014,10074,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.017
2014,10074,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.017
2014,10074,030030000,VILLAGE OF   BARRINGTON,0.717,8.017
2014,10074,030030103,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 6,0.000,8.017
2014,10074,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,8.017
2014,10074,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,8.017
2014,10074,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,8.017
2014,10074,050040000,BARRINGTON PARK DISTRICT,0.867,8.017
2014,10074,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,8.017
2014,10074,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,8.017
2014,10075,010010000,COUNTY OF COOK,0.568,8.721
2014,10075,010010001,CONSOLIDATED ELECTIONS,0.000,8.721
2014,10075,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.721
2014,10075,020010000,TOWN   BARRINGTON,0.032,8.721
2014,10075,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.721
2014,10075,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.721
2014,10075,030580000,VILLAGE OF   HOFFMAN ESTATES,1.443,8.721
2014,10075,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,8.721
2014,10075,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,8.721
2014,10075,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,8.721
2014,10075,050480000,HOFFMAN ESTATES PARK DISTRICT,0.673,8.721
2014,10075,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,8.721
2014,10075,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,8.721
2014,10076,010010000,COUNTY OF COOK,0.568,7.150
2014,10076,010010001,CONSOLIDATED ELECTIONS,0.000,7.150
2014,10076,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.150
2014,10076,020010000,TOWN   BARRINGTON,0.032,7.150
2014,10076,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.150
2014,10076,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.150
2014,10076,030030000,VILLAGE OF   BARRINGTON,0.717,7.150
2014,10076,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,7.150
2014,10076,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,7.150
2014,10076,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,7.150
2014,10076,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,7.150
2014,10076,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,7.150
2014,10077,010010000,COUNTY OF COOK,0.568,7.875
2014,10077,010010001,CONSOLIDATED ELECTIONS,0.000,7.875
2014,10077,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.875
2014,10077,020010000,TOWN   BARRINGTON,0.032,7.875
2014,10077,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.875
2014,10077,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.875
2014,10077,030630000,VILLAGE OF INVERNESS,0.620,7.875
2014,10077,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,7.875
2014,10077,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,7.875
2014,10077,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,7.875
2014,10077,050980000,SOUTH BARRINGTON PARK DISTRICT,0.282,7.875
2014,10077,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,7.875
2014,10077,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.540,7.875
2014,10077,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,7.875
2014,10078,010010000,COUNTY OF COOK,0.568,11.252
2014,10078,010010001,CONSOLIDATED ELECTIONS,0.000,11.252
2014,10078,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.252
2014,10078,020010000,TOWN   BARRINGTON,0.032,11.252
2014,10078,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,11.252
2014,10078,020010003,ROAD AND BRIDGE BARRINGTON,0.000,11.252
2014,10078,030580000,VILLAGE OF   HOFFMAN ESTATES,1.443,11.252
2014,10078,030580500,TIF VIL OF HOFFMAN ESTATES-SEARS,0.000,11.252
2014,10078,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.638,11.252
2014,10078,044070000,SCHOOL DISTRICT UNIT  300,6.753,11.252
2014,10078,050480000,HOFFMAN ESTATES PARK DISTRICT,0.673,11.252
2014,10078,060390000,POPLAR CREEK PUBLIC LIBRARY DISTRICT,0.632,11.252
2014,10078,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,11.252
2014,10078,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,11.252
2014,10080,010010000,COUNTY OF COOK,0.568,10.448
2014,10080,010010001,CONSOLIDATED ELECTIONS,0.000,10.448
2014,10080,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.448
2014,10080,020010000,TOWN   BARRINGTON,0.032,10.448
2014,10080,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.448
2014,10080,020010003,ROAD AND BRIDGE BARRINGTON,0.000,10.448
2014,10080,030580000,VILLAGE OF   HOFFMAN ESTATES,1.443,10.448
2014,10080,030580500,TIF VIL OF HOFFMAN ESTATES-SEARS,0.000,10.448
2014,10080,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.638,10.448
2014,10080,044070000,SCHOOL DISTRICT UNIT  300,6.753,10.448
2014,10080,050480000,HOFFMAN ESTATES PARK DISTRICT,0.673,10.448
2014,10080,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,10.448
2014,10080,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,10.448
2014,10081,010010000,COUNTY OF COOK,0.568,7.403
2014,10081,010010001,CONSOLIDATED ELECTIONS,0.000,7.403
2014,10081,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.403
2014,10081,020010000,TOWN   BARRINGTON,0.032,7.403
2014,10081,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.403
2014,10081,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.403
2014,10081,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,7.403
2014,10081,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,7.403
2014,10081,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,7.403
2014,10081,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,7.403
2014,10081,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.540,7.403
2014,10081,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,7.403
2014,10081,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,7.403
2014,10082,010010000,COUNTY OF COOK,0.568,7.685
2014,10082,010010001,CONSOLIDATED ELECTIONS,0.000,7.685
2014,10082,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.685
2014,10082,020010000,TOWN   BARRINGTON,0.032,7.685
2014,10082,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.685
2014,10082,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.685
2014,10082,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,7.685
2014,10082,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,7.685
2014,10082,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,7.685
2014,10082,050980000,SOUTH BARRINGTON PARK DISTRICT,0.282,7.685
2014,10082,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,7.685
2014,10082,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.540,7.685
2014,10082,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,7.685
2014,10082,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,7.685
2014,10083,010010000,COUNTY OF COOK,0.568,9.352
2014,10083,010010001,CONSOLIDATED ELECTIONS,0.000,9.352
2014,10083,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,9.352
2014,10083,020010000,TOWN   BARRINGTON,0.032,9.352
2014,10083,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,9.352
2014,10083,020010003,ROAD AND BRIDGE BARRINGTON,0.000,9.352
2014,10083,030040000,VILLAGE OF   BARRINGTON HILLS,1.796,9.352
2014,10083,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,9.352
2014,10083,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,9.352
2014,10083,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,9.352
2014,10083,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,9.352
2014,10083,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.123,9.352
2014,10083,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,9.352
2014,10084,010010000,COUNTY OF COOK,0.568,7.255
2014,10084,010010001,CONSOLIDATED ELECTIONS,0.000,7.255
2014,10084,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.255
2014,10084,020010000,TOWN   BARRINGTON,0.032,7.255
2014,10084,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.255
2014,10084,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.255
2014,10084,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,7.255
2014,10084,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,7.255
2014,10084,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,7.255
2014,10084,050980000,SOUTH BARRINGTON PARK DISTRICT,0.282,7.255
2014,10084,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,7.255
2014,10084,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.540,7.255
2014,10084,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,7.255
2014,10085,010010000,COUNTY OF COOK,0.568,7.593
2014,10085,010010001,CONSOLIDATED ELECTIONS,0.000,7.593
2014,10085,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.593
2014,10085,020010000,TOWN   BARRINGTON,0.032,7.593
2014,10085,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.593
2014,10085,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.593
2014,10085,030630000,VILLAGE OF INVERNESS,0.620,7.593
2014,10085,030630101,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 2,0.000,7.593
2014,10085,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,7.593
2014,10085,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,7.593
2014,10085,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,7.593
2014,10085,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,7.593
2014,10085,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.540,7.593
2014,10085,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,7.593
2014,10086,010010000,COUNTY OF COOK,0.568,9.375
2014,10086,010010001,CONSOLIDATED ELECTIONS,0.000,9.375
2014,10086,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,9.375
2014,10086,020010000,TOWN   BARRINGTON,0.032,9.375
2014,10086,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,9.375
2014,10086,020010003,ROAD AND BRIDGE BARRINGTON,0.000,9.375
2014,10086,030630000,VILLAGE OF INVERNESS,0.620,9.375
2014,10086,030630102,VIL OF INVERNESS SPECIAL SERVICE AREA 3,0.000,9.375
2014,10086,040030000,SCHOOL DISTRICT C C  15,3.868,9.375
2014,10086,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.213,9.375
2014,10086,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,9.375
2014,10086,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.540,9.375
2014,10086,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,9.375
2014,10088,010010000,COUNTY OF COOK,0.568,7.647
2014,10088,010010001,CONSOLIDATED ELECTIONS,0.000,7.647
2014,10088,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.647
2014,10088,020010000,TOWN   BARRINGTON,0.032,7.647
2014,10088,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.647
2014,10088,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.647
2014,10088,030630000,VILLAGE OF INVERNESS,0.620,7.647
2014,10088,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,7.647
2014,10088,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,7.647
2014,10088,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,7.647
2014,10088,050030000,BARRINGTON HILLS PARK DISTRICT,0.054,7.647
2014,10088,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,7.647
2014,10088,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.540,7.647
2014,10088,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,7.647
2014,10089,010010000,COUNTY OF COOK,0.568,7.593
2014,10089,010010001,CONSOLIDATED ELECTIONS,0.000,7.593
2014,10089,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.593
2014,10089,020010000,TOWN   BARRINGTON,0.032,7.593
2014,10089,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.593
2014,10089,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.593
2014,10089,030630000,VILLAGE OF INVERNESS,0.620,7.593
2014,10089,030630104,VIL OF INVERNESS SPEC SERV AREA 5,0.000,7.593
2014,10089,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,7.593
2014,10089,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.953,7.593
2014,10089,044030010,LAKE CO TAX OBJ CT ORD-220,0.088,7.593
2014,10089,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.258,7.593
2014,10089,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.540,7.593
2014,10089,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.013,7.593
2014,10090,010010000,COUNTY OF COOK,0.568,7.647
2014,10090,010010001,CONSOLIDATED ELECTIONS,0.000,7.647
2014,10090,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.647
2014,10090,020010000,TOWN   BARRINGTON,0.032,7.647
2014,10090,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.647
2014,10090,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.647
2014,10090,030630000,VILLAGE OF INVERNESS,0.620,7.647
2014,10090,030630104,VIL OF INVERNESS SPEC SERV AREA 5,0.000,7.647
2014,10090,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.451,7.647
